CHR	POSITION	XPEHH_high_low	LOGPVALUE
7	66127	0.835519531088941	0.394236917997403
7	68492	0.835519531088941	0.394236917997403
7	82381	0.835519531088941	0.394236917997403
7	84388	0.83804968371772	0.395770921718583
7	85330	0.837151388125629	0.395226046455911
7	87355	0.837151388125629	0.395226046455911
7	102114	0.838080250850479	0.395789467506048
7	115311	0.781091076951462	0.361761478576186
7	116536	0.743497970056201	0.339912539162891
7	121178	0.743497970056201	0.339912539162891
7	129380	0.777698006701981	0.359770002287001
7	155222	0.716937105860514	0.324759907434276
7	165357	0.394578966646341	0.159170492546951
7	169956	0.509579498603674	0.214423833384083
7	171411	0.53399727838511	0.22669387162582
7	171539	0.528391101462767	0.223859903006239
7	172677	0.512059463770236	0.21566134893567
7	172987	0.612308624136368	0.26733803772635
7	183433	0.700148809051849	0.315303277868483
7	185661	0.700148809051849	0.315303277868483
7	200215	0.658319839033046	0.292146660391155
7	210709	0.636917965089243	0.280520978434416
7	300162	0.055180354412908	0.0195444790902271
7	301268	-0.164689092778051	0.0608859271900006
7	305857	-0.198536451201544	0.074365469987716
7	306198	-0.198536451201544	0.0743654699877161
7	308494	-0.277658679068318	0.107196415393848
7	314131	-0.27384677098322	0.105571844586499
7	315204	-0.2750925838852	0.106102308367268
7	315208	-0.2750925838852	0.106102308367268
7	318927	-0.276075515563447	0.106521167338516
7	325529	-0.287676281774911	0.111486600063306
7	326071	-0.290026187967522	0.112497362287142
7	326936	-0.288225593820688	0.111722725744219
7	328180	-0.653817347867399	0.28968839840929
7	330324	-0.518293220873651	0.218780680131878
7	334563	-0.663535034813313	0.295002363679648
7	335845	-0.662408751160912	0.294384884064125
7	337183	-0.876766522394878	0.419515850351601
7	347124	-0.686243075792407	0.307541001827842
7	347491	-0.686243075792407	0.307541001827842
7	348801	-0.686339157820553	0.307594416291335
7	349230	-0.686339157820553	0.307594416291335
7	349377	-0.682650695513153	0.305546091936398
7	349623	-0.682650695513153	0.305546091936398
7	350671	-0.688175063915719	0.308615629056173
7	351428	-0.689965961163556	0.309612878295653
7	361046	-0.797468636608683	0.371428284941087
7	378869	-1.02597420875826	0.51583724671835
7	379031	-0.936717635000004	0.457294272470279
7	411487	-1.20314212581431	0.640313746866519
7	422683	-1.24167279981933	0.668861702434199
7	448015	-0.863314050738013	0.41120765264048
7	469460	-1.17113391806025	0.617002034026271
7	473567	-1.13995648413935	0.59464607267894
7	476602	-1.14240188630018	0.596387086906897
7	482247	-0.404963685147151	0.163989877007949
7	492153	-0.448754912091043	0.184682330204803
7	493226	-0.4504701685443	0.185505047049331
7	493335	-0.440915554914006	0.180933964230848
7	500630	-0.413541152975894	0.167995814891911
7	509033	-0.421497664699625	0.171732230492537
7	520137	-0.443155421673346	0.182002982881504
7	526169	-0.273574249634155	0.10545586791498
7	537185	-0.104454430221081	0.0377212600282754
7	554067	-0.119571473913869	0.0434365517765848
7	559344	-0.187682163708459	0.0700062379237187
7	606760	-0.28087957808217	0.108572515435296
7	608350	-0.224534070576579	0.0849476553875886
7	610009	-0.260638286872742	0.0999763668010883
7	666943	-0.099131631865127	0.0357244520093428
7	713340	-0.0296876084696658	0.0104095068002536
7	722064	-0.110415723164234	0.0399672177583081
7	735689	-0.0733243672245273	0.0261575340444913
7	767446	0.0177266049410423	0.00618609478836137
7	768936	0.0177266049410423	0.00618609478836137
7	808308	-0.0203619589372283	0.00711321067259993
7	821339	-0.149880664179504	0.0550937187985483
7	828199	-0.149854922906671	0.0550837057597596
7	829727	-0.161929682594361	0.059801768315782
7	837666	-0.161929682594361	0.059801768315782
7	860410	-0.134836083500675	0.049274287892164
7	866854	-0.263649007832019	0.101247187100362
7	875319	-0.621069488367083	0.27200849462888
7	932569	-0.791657783434913	0.367988118954936
7	949719	-0.810868445784933	0.379404666174135
7	949794	-0.810868445784933	0.379404666174135
7	949932	-0.835399789708598	0.39416437390392
7	950253	-0.789755388973776	0.366864324472221
7	950256	-0.917459585187304	0.445024289062722
7	950259	-0.913539830316074	0.442542491754771
7	950283	-1.03986695681183	0.525198683712812
7	950376	-1.03242280956209	0.520174159488607
7	950379	-1.02571711719689	0.51566464456336
7	950517	-0.932334300913627	0.454490276957343
7	950637	-0.935106497321904	0.456262867065099
7	963897	-1.23872741861618	0.666660635234599
7	970131	-0.803554750387699	0.375043605566788
7	1025871	-0.879764484691357	0.421375792359974
7	1050552	-0.500008673681963	0.209666291975823
7	1051098	-0.500008673681963	0.209666291975823
7	1052491	-0.545526970024895	0.232553857498988
7	1055357	-0.545526970024895	0.232553857498988
7	1055442	-0.510507748535785	0.214886805597438
7	1055627	-0.510523701550651	0.214894764691635
7	1055661	-0.510519346983183	0.214892592153012
7	1055689	-0.510519346983183	0.214892592153012
7	1055982	-0.510519346983183	0.214892592153012
7	1055999	-0.511416013164287	0.215340075558394
7	1056119	-0.531185399770988	0.225271187152458
7	1056211	-0.527990071033108	0.223657564033548
7	1056216	-0.527990071033108	0.223657564033548
7	1056221	-0.552996906274907	0.236373228468933
7	1056333	-0.538062070885258	0.228754948075365
7	1056345	-0.538409479561511	0.228931349102741
7	1056356	-0.538333047406838	0.228892536418748
7	1056357	-0.538333047406838	0.228892536418748
7	1056368	-0.538333047406838	0.228892536418748
7	1056429	-0.538592436725868	0.229024263396192
7	1056493	-0.538592436725869	0.229024263396192
7	1056601	-0.538567806646099	0.229011754453142
7	1056715	-0.562623560962811	0.241321777880496
7	1056717	-0.562623560962811	0.241321777880495
7	1056750	-0.562623560962811	0.241321777880496
7	1056753	-0.562623560962811	0.241321777880495
7	1056767	-0.640245663998009	0.282318764772519
7	1056770	-0.552068721990904	0.235897673662308
7	1056792	-0.534287725153795	0.226840968840021
7	1056799	-0.534287725153795	0.226840968840021
7	1056802	-0.534287725153795	0.226840968840021
7	1056803	-0.534438622683796	0.226917401785481
7	1056814	-0.534438622683796	0.226917401785481
7	1056831	-0.534398358637197	0.226897006439984
7	1056838	-0.534398358637197	0.226897006439984
7	1056841	-0.534398358637196	0.226897006439984
7	1056858	-0.534398358637197	0.226897006439984
7	1056868	-0.534384734039698	0.226890105155457
7	1056889	-0.534384734039698	0.226890105155457
7	1056899	-0.534384734039698	0.226890105155457
7	1056923	-0.534384734039698	0.226890105155457
7	1056925	-0.534384734039698	0.226890105155457
7	1056959	-0.534384734039698	0.226890105155457
7	1056966	-0.534384734039698	0.226890105155457
7	1056974	-0.534384734039698	0.226890105155457
7	1056979	-0.534384734039698	0.226890105155457
7	1056991	-0.534384734039698	0.226890105155457
7	1057000	-0.534379024239179	0.226887212980679
7	1057023	-0.534410520571	0.226903166889822
7	1057043	-0.534410520571	0.226903166889822
7	1057063	-0.534189456766602	0.22679119764131
7	1057064	-0.534189456766602	0.22679119764131
7	1057066	-0.534189456766602	0.22679119764131
7	1057067	-0.534189456766602	0.22679119764131
7	1057074	-0.534189456766602	0.22679119764131
7	1057084	-0.534234330312426	0.226813924914518
7	1057086	-0.534214335435419	0.226803797954487
7	1057119	-0.534216586750783	0.226804938189202
7	1057121	-0.534216586750783	0.226804938189202
7	1057158	-0.534216586750783	0.226804938189202
7	1057170	-0.534216586750783	0.226804938189202
7	1057179	-0.534216586750783	0.226804938189202
7	1057185	-0.534216586750783	0.226804938189202
7	1057187	-0.534233872410849	0.226813692996133
7	1057188	-0.534235246116089	0.226814388751748
7	1057191	-0.534197240835986	0.226795140021947
7	1057251	-0.534222310452432	0.226807837107704
7	1057308	-0.53408956557354	0.226740607688078
7	1057470	-0.534500781565364	0.226948888757105
7	1057544	-0.534500781565363	0.226948888757105
7	1057560	-0.53454746035163	0.226972535002418
7	1057564	-0.534538910711499	0.226968203927436
7	1057625	-0.534538910711499	0.226968203927436
7	1057630	-0.534554330641146	0.226976015369258
7	1057633	-0.534555857377351	0.226976788788798
7	1057650	-0.534470172233652	0.226933383253431
7	1057665	-0.534399300427337	0.226897483488326
7	1057666	-0.534399300427337	0.226897483488326
7	1057680	-0.534399300427337	0.226897483488326
7	1057703	-0.534399300427337	0.226897483488326
7	1057704	-0.534399300427337	0.226897483488326
7	1057712	-0.534399300427337	0.226897483488326
7	1057713	-0.534399300427337	0.226897483488326
7	1057725	-0.534447158486193	0.226921725576506
7	1057813	-0.534527002383016	0.226962171447775
7	1057890	-0.536772009427351	0.228100241843823
7	1057946	-0.340348435404227	0.134544143112328
7	1057947	-0.340348435404227	0.134544143112328
7	1057950	-0.340376130770752	0.134556489106328
7	1058005	-0.340376130770752	0.134556489106328
7	1058033	-0.340362299281936	0.134550323299138
7	1058058	-0.340301149689346	0.134523064707901
7	1058065	-0.340301149689346	0.134523064707901
7	1058935	-0.387879892265511	0.156079301782025
7	1065843	-0.36669218192547	0.14639386423253
7	1073164	-0.366785702054164	0.146436310431456
7	1075327	-0.378282721323724	0.151675022555362
7	1076039	-0.376520962832248	0.150869617766622
7	1079596	-0.362401971374299	0.144449550489879
7	1146918	-0.316972560553644	0.124207177190607
7	1147058	-0.316972560553644	0.124207177190607
7	1148344	-0.278529067459956	0.107567973113121
7	1150749	-0.27379257791071	0.10554877991019
7	1150888	-0.275198718416483	0.106147521732603
7	1150990	-0.260709826660943	0.100006532132969
7	1160318	-0.269027607289054	0.103524248458324
7	1168329	0.440460003432642	0.18071673616135
7	1169115	0.439513103211582	0.180265418323401
7	1173363	0.452382215637079	0.186423243239882
7	1189417	0.475118793340688	0.197429925196917
7	1193605	0.478855915413766	0.199254655809074
7	1194057	0.478855915413766	0.199254655809074
7	1196878	0.478855915413766	0.199254655809074
7	1200973	0.477266998558157	0.198478293402778
7	1208946	0.47763315906411	0.198657132720443
7	1209973	0.478728336921074	0.199192290071092
7	1210097	0.478728336921074	0.199192290071092
7	1210423	0.481746778295456	0.200669211100427
7	1210531	0.480052182867804	0.199839692093129
7	1210574	0.480052182867804	0.199839692093129
7	1210624	0.480052182867804	0.199839692093129
7	1210642	0.485109233928235	0.20231785236847
7	1211098	0.484881327572655	0.202205994828164
7	1211197	0.47481581009256	0.197282180487491
7	1219760	0.544997005406908	0.232283567630851
7	1222178	0.544997005406908	0.232283567630851
7	1222320	0.546365547397476	0.232981728600187
7	1225903	0.552659394494593	0.236200272426217
7	1226429	0.556909741519013	0.238381012276802
7	1228951	0.536096883468255	0.227757827860542
7	1230049	0.536096883468255	0.227757827860542
7	1234761	0.537881868800024	0.228663463479778
7	1235059	0.533063137389511	0.226220957538669
7	1235306	0.533124666891561	0.226252098600751
7	1240882	0.544942343270389	0.232255694251567
7	1244570	0.547243502776744	0.233429933539919
7	1249220	0.555840398785338	0.237831814161604
7	1249945	0.54481899069702	0.232192797688421
7	1255902	-0.0480024193233266	0.016953919715678
7	1260268	-0.0571233637927073	0.0202482168111947
7	1260493	-0.0478016707550578	0.0168816766181073
7	1260643	-0.0458106317135649	0.0161657771737431
7	1262644	0.00694671667568014	0.00241383078951389
7	1264275	0.0149501959263841	0.00521144545037239
7	1264881	0.00904584909899501	0.0031458627465734
7	1267786	0.00904584909899501	0.0031458627465734
7	1268667	0.00904584909899501	0.0031458627465734
7	1277813	0.00904584909899501	0.0031458627465734
7	1287197	0.0135523908709316	0.00472156137487623
7	1287994	0.00857951881200861	0.00298313349660383
7	1296479	0.00674754229988101	0.00234443601175629
7	1299854	0.0112511439479398	0.00391623312336107
7	1300306	0.0112511439479398	0.00391623312336107
7	1312184	0.00537525875624313	0.00186661447660476
7	1313116	0.00689630917177874	0.00239626716228105
7	1316362	1.10224031246848	0.568062043080499
8	26150	0.954700649614823	0.468867249772062
8	28612	1.00160282290361	0.499577634962057
8	35881	0.961776774501029	0.47345170779219
8	81887	0.961776774501029	0.47345170779219
8	132714	1.30492313010772	0.716881973065431
8	164962	1.47444024599596	0.852747063889479
8	164995	1.47444024599596	0.852747063889479
8	165019	1.46587498632805	0.845629753688305
8	178552	1.15143144096142	0.602834098054022
8	182668	0.297345406612338	0.115656254569721
8	203744	0.465717816345874	0.192859196679974
8	246363	0.819583807460479	0.384625103928582
8	299740	0.979933253065104	0.48529414075374
8	300386	0.892288439908924	0.429178886898457
8	300389	0.96842340071528	0.477773676181426
8	300392	0.96842340071528	0.477773676181426
8	355261	0.968423400715279	0.477773676181425
8	370306	0.460540513301726	0.190353907197679
8	445672	-0.0814834199982798	0.0291616773758632
8	462119	-0.303115076323373	0.118157797392031
8	475172	-0.349836487093668	0.138787448043468
8	476021	-0.314454433607783	0.123103573880047
8	477170	-0.314412950052652	0.12308540928165
8	479042	-0.319459290584629	0.125298912139861
8	481474	-0.319595449864842	0.125358743683041
8	483479	-0.362959282867824	0.144701802763845
8	483699	-0.362959282867824	0.144701802763845
8	493095	-0.464067932234133	0.192059903270139
8	495313	-0.463431333481217	0.191751729647199
8	509259	-0.370692653054052	0.148211974211893
8	520584	-0.317238308744109	0.124323757372014
8	520880	-0.317238308744109	0.124323757372014
8	526923	-0.33561326204529	0.132436752890465
8	527228	-0.33561326204529	0.132436752890465
8	534633	-0.33561326204529	0.132436752890465
8	542194	-0.33561326204529	0.132436752890465
8	546395	-0.33561326204529	0.132436752890465
8	547410	-0.33561326204529	0.132436752890465
8	554879	-0.33561326204529	0.132436752890465
8	556808	-0.507875232223458	0.213574530790072
8	566065	-0.412834257645877	0.167664807634628
8	575867	-0.434008897465166	0.177647528532133
8	581205	-0.418607600458832	0.170372760303867
8	587594	-0.407424624954535	0.165136869551899
8	606856	-0.650242474636081	0.287741332034797
8	609986	-0.798912569583716	0.372284891933821
8	615371	-0.796047133953638	0.370585670586135
8	620887	-0.887709398964005	0.426319681147922
8	621512	-0.887709398964005	0.426319681147922
8	622369	-0.887709398964005	0.426319681147922
8	622463	-0.791992092584858	0.368185729955415
8	623688	-0.796233891297317	0.37069633462505
8	625101	-0.796465330078843	0.37083349117904
8	625950	-0.787370092119845	0.36545698682223
8	626077	-0.865462569517471	0.412530431039862
8	626100	-0.865338107986065	0.412453760912241
8	626480	-0.86452693846105	0.411954197866527
8	626535	-0.86386786798908	0.411548470859751
8	628826	-0.733066598081823	0.333933572915731
8	629218	-0.729256131529884	0.331758560370774
8	633354	-0.862400172745193	0.410645482025332
8	635130	-0.862888408478992	0.410945784088345
8	637861	-0.862592950662519	0.410764045390474
8	641817	-0.865645993911592	0.412643432774804
8	643053	-0.865841906351177	0.41276414064307
8	643370	-0.865841906351177	0.41276414064307
8	644876	-0.86506421961456	0.412285060244815
8	645315	-0.867095433661797	0.413536788106049
8	645539	-0.867070990660331	0.413521716843588
8	645723	-0.867070990660331	0.413521716843588
8	645821	-0.858633559142898	0.40833145658748
8	645946	-0.860310240741912	0.409360932364242
8	663609	-0.845901350115229	0.400545127131983
8	672421	-0.556849841295239	0.238350238712252
8	674383	-0.55898342393077	0.239447072176134
8	681613	-0.55898342393077	0.239447072176134
8	695441	-0.743577843951077	0.339958460569509
8	698252	-0.618742572916375	0.27076556740731
8	701727	-0.766733740596877	0.353361212005263
8	703707	-0.72248752012859	0.327906951266963
8	706200	-0.739083529986264	0.337377880842903
8	724420	-0.877909977494719	0.420224890306586
8	724426	-0.524155865748423	0.221725619402806
8	733536	-0.360406477536794	0.143547126346537
8	740270	-0.354733574032444	0.140988347674024
8	756899	-0.385993872006189	0.155211531649103
8	759577	-0.263372404587348	0.101130320032677
8	766409	-0.263372404587348	0.101130320032677
8	780115	-0.260842800772869	0.100062605817848
8	783560	-0.261638896513774	0.100398421184349
8	783617	-0.261638896513774	0.100398421184349
8	786426	-0.261638896513774	0.100398421184349
8	789174	-0.261401816351039	0.100298394317297
8	805928	-0.258954901979669	0.0992669961946833
8	808851	-0.258954901979669	0.0992669961946833
8	811629	-0.374533600879149	0.149962225944176
8	812954	-0.37363584387123	0.149552726634279
8	814167	-0.384885810810828	0.154702218703158
8	818732	-0.379427973277119	0.152199099417824
8	828248	-0.376551525140506	0.150883581453048
8	828453	-0.379604649260174	0.152279983887337
8	830758	-0.368691203024918	0.147301751074956
8	831625	-0.368691203024918	0.147301751074956
8	836332	-0.368691203024918	0.147301751074956
8	852203	-0.368691203024918	0.147301751074956
8	853182	-0.370464381027157	0.148108097878691
8	854358	-0.371693192782028	0.148667464307942
8	865009	-0.374215824655446	0.149817248337841
8	874728	-0.362159460272704	0.144339814095962
8	877940	-0.362159460272704	0.144339814095962
8	878600	-0.368478248196419	0.147204975724449
8	883570	-0.513555986130195	0.216409069139551
8	884132	-1.00593800611419	0.502454764653584
8	884617	-0.563079889273246	0.241557092288248
8	891449	-0.491607671890332	0.205514240614482
8	892813	-0.614240077247473	0.268365556912489
8	894661	-0.608082951981569	0.265094242282523
8	897276	-0.608287260704373	0.265202594872299
8	897725	-0.608143087984219	0.265126133254307
8	904709	-0.615887429268508	0.269242895767987
8	907220	-0.612408453420237	0.267391116439555
8	908358	-0.612408453420236	0.267391116439555
8	908971	-0.611061856453973	0.266675410898219
8	912569	-0.615222108098148	0.268888455857209
8	919875	-0.585588971488143	0.253247700419279
8	930103	-0.547656246850878	0.233640728983747
8	944277	-0.548491286675984	0.234067365318809
8	944352	-0.5776212522165	0.249090777099987
8	945822	-0.5776212522165	0.249090777099987
8	951945	-0.577621252216501	0.249090777099987
8	952184	-0.740876702723732	0.338406690942989
8	952484	-0.55649475506288	0.238167837897357
8	964783	-0.671585488093332	0.299428131682231
8	966913	-0.597382766472963	0.25943848313525
8	970433	-0.592627600919894	0.256936986097439
8	975871	-0.630675507531875	0.277158260766691
8	979720	-1.20014928997263	0.638118553672049
8	979860	-0.92443550697399	0.449454158949637
8	1001137	-0.447935073737045	0.184289423908663
8	1005724	-0.449984400316639	0.185271956199495
8	1018603	-0.449984400316639	0.185271956199495
8	1019097	-0.449984400316639	0.185271956199495
8	1025503	-0.509682615750888	0.214475250355738
8	1026391	-0.509682615750888	0.214475250355738
8	1031304	-0.509682615750888	0.214475250355738
8	1034063	-0.504457889630411	0.211874320015878
8	1040035	-0.700601828511425	0.315557231951319
8	1040541	-0.676747765678117	0.302277337740066
8	1041700	-0.674234642121555	0.300889177935874
8	1042258	-0.675758001180892	0.301730378793292
8	1045891	-0.673426995311098	0.300443504338553
8	1049169	-0.673913515523917	0.300711948953033
8	1050998	-0.674147666091994	0.300841172724687
8	1053000	-0.674483713009268	0.301026662934893
8	1053075	-0.674483713009268	0.301026662934893
8	1053158	-0.675146015695343	0.301392347753141
8	1057093	-0.676026654513275	0.301878808806578
8	1058585	-0.666890759324504	0.296844595497609
8	1063663	-0.666713795375501	0.29674735302465
8	1070238	-0.182148210808548	0.0677970359979833
8	1070455	-0.178722264242249	0.0664338648391606
8	1077854	-0.163989610966825	0.0606108943164987
8	1083743	-0.144455629605962	0.0529876935811342
8	1090645	-0.0879326654635209	0.0315496509686401
8	1095126	-0.0879326654635209	0.0315496509686401
8	1096950	-0.0879326654635209	0.0315496509686401
8	1099591	-0.0698774527635708	0.0248940578575774
8	1150042	-0.115916832516152	0.0420488346404877
8	1150077	-0.115916832516152	0.0420488346404877
8	1154740	-0.115916832516152	0.0420488346404877
8	1232237	-0.101303157048162	0.0365381054209061
8	1238422	-0.998663166542576	0.497630394499045
8	1252306	-1.39063333406662	0.784265589493061
8	1252793	-1.8067108074071	1.14992146438362
