CHROM,Start,End,Crossover_Count
2,515001,520001,0
2,516001,521001,0
2,517001,522001,0
2,518001,523001,0
2,519001,524001,0
2,520001,525001,0
2,521001,526001,0
2,522001,527001,0
2,523001,528001,0
2,524001,529001,0
2,525001,530001,0
2,526001,531001,0
2,527001,532001,0
2,528001,533001,0
2,529001,534001,0
2,530001,535001,0
2,531001,536001,0
2,532001,537001,0
2,533001,538001,0
2,534001,539001,0
2,535001,540001,0
2,536001,541001,0
2,537001,542001,0
2,538001,543001,0
2,539001,544001,0
2,540001,545001,0
2,541001,546001,0
2,542001,547001,0
2,543001,548001,0
2,544001,549001,0
2,545001,550001,0
2,546001,551001,0
2,547001,552001,0
2,548001,553001,0
2,549001,554001,0
2,550001,555001,0
2,551001,556001,0
2,552001,557001,0
2,553001,558001,0
2,554001,559001,0
2,555001,560001,0
2,556001,561001,0
2,557001,562001,0
2,558001,563001,0
2,559001,564001,0
2,560001,565001,0
2,561001,566001,0
2,562001,567001,0
2,563001,568001,0
2,564001,569001,0
2,565001,570001,0
2,566001,571001,0
2,567001,572001,0
2,568001,573001,0
2,569001,574001,0
2,570001,575001,0
2,571001,576001,0
2,572001,577001,0
2,573001,578001,0
2,574001,579001,0
2,575001,580001,0
2,576001,581001,0
2,577001,582001,0
2,578001,583001,0
2,579001,584001,0
2,580001,585001,0
2,581001,586001,0
2,582001,587001,0
2,583001,588001,0
2,584001,589001,0
2,585001,590001,0
2,586001,591001,0
2,587001,592001,0
2,588001,593001,0
2,589001,594001,0
2,590001,595001,0
2,591001,596001,0
2,592001,597001,0
2,593001,598001,0
2,594001,599001,0
2,595001,600001,0
2,596001,601001,0
2,597001,602001,0
2,598001,603001,0
2,599001,604001,0
2,600001,605001,0
2,601001,606001,0
2,602001,607001,0
2,603001,608001,0
2,604001,609001,0
2,605001,610001,0
2,606001,611001,0
2,607001,612001,0
2,608001,613001,0
2,609001,614001,0
2,610001,615001,0
2,611001,616001,0
2,612001,617001,0
2,613001,618001,0
2,614001,619001,0
2,615001,620001,0
2,616001,621001,0
2,617001,622001,0
2,618001,623001,0
2,619001,624001,0
2,620001,625001,0
2,621001,626001,0
2,622001,627001,0
2,623001,628001,0
2,624001,629001,0
2,625001,630001,0
2,626001,631001,0
2,627001,632001,0
2,628001,633001,0
2,629001,634001,0
2,630001,635001,0
2,631001,636001,0
2,632001,637001,0
2,633001,638001,0
2,634001,639001,0
2,635001,640001,0
2,636001,641001,0
2,637001,642001,0
2,638001,643001,0
2,639001,644001,0
2,640001,645001,0
2,641001,646001,0
2,642001,647001,0
2,643001,648001,0
2,644001,649001,0
2,645001,650001,0
2,646001,651001,0
2,647001,652001,0
2,648001,653001,0
2,649001,654001,0
2,650001,655001,0
2,651001,656001,0
2,652001,657001,0
2,653001,658001,0
2,654001,659001,0
2,655001,660001,0
2,656001,661001,0
2,657001,662001,0
2,658001,663001,0
2,659001,664001,0
2,660001,665001,0
2,661001,666001,0
2,662001,667001,0
2,663001,668001,0
2,664001,669001,0
2,665001,670001,0
2,666001,671001,0
2,667001,672001,0
2,668001,673001,0
2,669001,674001,0
2,670001,675001,0
2,671001,676001,0
2,672001,677001,0
2,673001,678001,0
2,674001,679001,0
2,675001,680001,0
2,676001,681001,0
2,677001,682001,0
2,678001,683001,0
2,679001,684001,0
2,680001,685001,0
2,681001,686001,0
2,682001,687001,0
2,683001,688001,0
2,684001,689001,0
2,685001,690001,0
2,686001,691001,0
2,687001,692001,0
2,688001,693001,0
2,689001,694001,0
2,690001,695001,0
2,691001,696001,0
2,692001,697001,0
2,693001,698001,0
2,694001,699001,0
2,695001,700001,0
2,696001,701001,0
2,697001,702001,0
2,698001,703001,0
2,699001,704001,1
2,700001,705001,1
2,701001,706001,1
2,702001,707001,1
2,703001,708001,1
2,704001,709001,0
2,705001,710001,0
2,706001,711001,0
2,707001,712001,0
2,708001,713001,0
2,709001,714001,0
2,710001,715001,0
2,711001,716001,1
2,712001,717001,1
2,713001,718001,1
2,714001,719001,1
2,715001,720001,1
2,716001,721001,0
2,717001,722001,0
2,718001,723001,0
2,719001,724001,0
2,720001,725001,0
2,721001,726001,0
2,722001,727001,0
2,723001,728001,0
2,724001,729001,0
2,725001,730001,0
2,726001,731001,0
2,727001,732001,0
2,728001,733001,0
2,729001,734001,0
2,730001,735001,0
2,731001,736001,0
2,732001,737001,0
2,733001,738001,0
2,734001,739001,0
2,735001,740001,0
2,736001,741001,0
2,737001,742001,0
2,738001,743001,0
2,739001,744001,0
2,740001,745001,0
2,741001,746001,0
2,742001,747001,4
2,743001,748001,4
2,744001,749001,4
2,745001,750001,4
2,746001,751001,4
2,747001,752001,0
2,748001,753001,0
2,749001,754001,0
2,750001,755001,0
2,751001,756001,0
2,752001,757001,0
2,753001,758001,0
2,754001,759001,0
2,755001,760001,0
2,756001,761001,0
2,757001,762001,0
2,758001,763001,0
2,759001,764001,0
2,760001,765001,0
2,761001,766001,0
2,762001,767001,0
2,763001,768001,0
2,764001,769001,0
2,765001,770001,0
2,766001,771001,0
2,767001,772001,0
2,768001,773001,0
2,769001,774001,0
2,770001,775001,0
2,771001,776001,0
2,772001,777001,0
2,773001,778001,0
2,774001,779001,0
2,775001,780001,0
2,776001,781001,0
2,777001,782001,0
2,778001,783001,0
2,779001,784001,0
2,780001,785001,0
2,781001,786001,3
2,782001,787001,3
2,783001,788001,3
2,784001,789001,3
2,785001,790001,3
2,786001,791001,0
2,787001,792001,0
2,788001,793001,0
2,789001,794001,0
2,790001,795001,0
2,791001,796001,0
2,792001,797001,0
2,793001,798001,0
2,794001,799001,0
2,795001,800001,0
2,796001,801001,0
2,797001,802001,1
2,798001,803001,1
2,799001,804001,1
2,800001,805001,1
2,801001,806001,1
2,802001,807001,0
2,803001,808001,0
2,804001,809001,0
2,805001,810001,0
2,806001,811001,0
2,807001,812001,0
2,808001,813001,0
2,809001,814001,0
2,810001,815001,0
2,811001,816001,0
2,812001,817001,0
2,813001,818001,0
2,814001,819001,0
2,815001,820001,0
2,816001,821001,0
2,817001,822001,0
2,818001,823001,2
2,819001,824001,2
2,820001,825001,2
2,821001,826001,2
2,822001,827001,2
2,823001,828001,0
2,824001,829001,0
2,825001,830001,0
2,826001,831001,0
2,827001,832001,0
2,828001,833001,0
2,829001,834001,0
2,830001,835001,0
2,831001,836001,0
2,832001,837001,0
2,833001,838001,0
2,834001,839001,0
2,835001,840001,0
2,836001,841001,0
2,837001,842001,0
2,838001,843001,0
2,839001,844001,0
2,840001,845001,0
2,841001,846001,0
2,842001,847001,0
2,843001,848001,0
2,844001,849001,0
2,845001,850001,0
2,846001,851001,0
2,847001,852001,0
2,848001,853001,0
2,849001,854001,0
2,850001,855001,0
2,851001,856001,0
2,852001,857001,0
2,853001,858001,0
2,854001,859001,0
2,855001,860001,0
2,856001,861001,0
2,857001,862001,0
2,858001,863001,0
2,859001,864001,0
2,860001,865001,0
2,861001,866001,0
2,862001,867001,0
2,863001,868001,4
2,864001,869001,4
2,865001,870001,4
2,866001,871001,4
2,867001,872001,4
2,868001,873001,0
2,869001,874001,0
2,870001,875001,0
2,871001,876001,0
2,872001,877001,0
2,873001,878001,0
2,874001,879001,0
2,875001,880001,0
2,876001,881001,0
2,877001,882001,0
2,878001,883001,2
2,879001,884001,2
2,880001,885001,2
2,881001,886001,2
2,882001,887001,2
2,883001,888001,0
2,884001,889001,0
2,885001,890001,0
2,886001,891001,0
2,887001,892001,0
2,888001,893001,0
2,889001,894001,0
2,890001,895001,0
2,891001,896001,0
2,892001,897001,0
2,893001,898001,0
2,894001,899001,0
2,895001,900001,0
2,896001,901001,0
2,897001,902001,0
2,898001,903001,0
2,899001,904001,0
2,900001,905001,0
2,901001,906001,0
2,902001,907001,0
2,903001,908001,0
2,904001,909001,0
2,905001,910001,0
2,906001,911001,0
2,907001,912001,0
2,908001,913001,0
2,909001,914001,0
2,910001,915001,0
2,911001,916001,3
2,912001,917001,3
2,913001,918001,3
2,914001,919001,3
2,915001,920001,3
2,916001,921001,0
2,917001,922001,0
2,918001,923001,0
2,919001,924001,0
2,920001,925001,0
2,921001,926001,0
2,922001,927001,0
2,923001,928001,0
2,924001,929001,0
2,925001,930001,0
2,926001,931001,0
2,927001,932001,0
2,928001,933001,0
2,929001,934001,0
2,930001,935001,0
2,931001,936001,0
2,932001,937001,0
2,933001,938001,0
2,934001,939001,0
2,935001,940001,0
2,936001,941001,0
2,937001,942001,0
2,938001,943001,0
2,939001,944001,0
2,940001,945001,0
2,941001,946001,0
2,942001,947001,0
2,943001,948001,0
2,944001,949001,0
2,945001,950001,0
2,946001,951001,0
2,947001,952001,0
2,948001,953001,0
2,949001,954001,0
2,950001,955001,0
2,951001,956001,0
2,952001,957001,0
2,953001,958001,0
2,954001,959001,0
2,955001,960001,0
2,956001,961001,0
2,957001,962001,0
2,958001,963001,0
2,959001,964001,0
2,960001,965001,0
2,961001,966001,0
2,962001,967001,0
2,963001,968001,0
2,964001,969001,0
2,965001,970001,0
2,966001,971001,0
2,967001,972001,0
2,968001,973001,0
2,969001,974001,0
2,970001,975001,0
2,971001,976001,0
2,972001,977001,0
2,973001,978001,0
2,974001,979001,0
2,975001,980001,0
2,976001,981001,0
2,977001,982001,0
2,978001,983001,0
2,979001,984001,0
2,980001,985001,0
2,981001,986001,0
2,982001,987001,0
2,983001,988001,0
2,984001,989001,0
2,985001,990001,0
2,986001,991001,0
2,987001,992001,0
2,988001,992794,0
2,989001,992794,0
2,990001,992794,0
2,991001,992794,0
2,992001,992794,0
3,1,5001,0
3,1001,6001,0
3,2001,7001,0
3,3001,8001,0
3,4001,9001,0
3,5001,10001,0
3,6001,11001,0
3,7001,12001,0
3,8001,13001,0
3,9001,14001,0
3,10001,15001,0
3,11001,16001,0
3,12001,17001,0
3,13001,18001,0
3,14001,19001,0
3,15001,20001,0
3,16001,21001,0
3,17001,22001,0
3,18001,23001,0
3,19001,24001,0
3,20001,25001,0
3,21001,26001,0
3,22001,27001,0
3,23001,28001,0
3,24001,29001,0
3,25001,30001,0
3,26001,31001,0
3,27001,32001,0
3,28001,33001,0
3,29001,34001,0
3,30001,35001,0
3,31001,36001,0
3,32001,37001,0
3,33001,38001,0
3,34001,39001,0
3,35001,40001,0
3,36001,41001,0
3,37001,42001,0
3,38001,43001,0
3,39001,44001,0
3,40001,45001,0
3,41001,46001,0
3,42001,47001,0
3,43001,48001,0
3,44001,49001,0
3,45001,50001,0
3,46001,51001,0
3,47001,52001,0
3,48001,53001,0
3,49001,54001,0
3,50001,55001,0
3,51001,56001,0
3,52001,57001,0
3,53001,58001,0
3,54001,59001,0
3,55001,60001,0
3,56001,61001,0
3,57001,62001,0
3,58001,63001,0
3,59001,64001,0
3,60001,65001,0
3,61001,66001,0
3,62001,67001,0
3,63001,68001,0
3,64001,69001,0
3,65001,70001,0
3,66001,71001,0
3,67001,72001,0
3,68001,73001,0
3,69001,74001,0
3,70001,75001,0
3,71001,76001,0
3,72001,77001,0
3,73001,78001,0
3,74001,79001,1
3,75001,80001,1
3,76001,81001,1
3,77001,82001,1
3,78001,83001,1
3,79001,84001,0
3,80001,85001,0
3,81001,86001,0
3,82001,87001,0
3,83001,88001,0
3,84001,89001,0
3,85001,90001,1
3,86001,91001,1
3,87001,92001,1
3,88001,93001,1
3,89001,94001,1
3,90001,95001,0
3,91001,96001,0
3,92001,97001,0
3,93001,98001,0
3,94001,99001,0
3,95001,100001,0
3,96001,101001,0
3,97001,102001,0
3,98001,103001,0
3,99001,104001,0
3,100001,105001,0
3,101001,106001,0
3,102001,107001,0
3,103001,108001,0
3,104001,109001,0
3,105001,110001,0
3,106001,111001,0
3,107001,112001,0
3,108001,113001,0
3,109001,114001,0
3,110001,115001,0
3,111001,116001,0
3,112001,117001,0
3,113001,118001,0
3,114001,119001,0
3,115001,120001,0
3,116001,121001,0
3,117001,122001,0
3,118001,123001,0
3,119001,124001,0
3,120001,125001,0
3,121001,126001,0
3,122001,127001,0
3,123001,128001,0
3,124001,129001,0
3,125001,130001,0
3,126001,131001,0
3,127001,132001,0
3,128001,133001,0
3,129001,134001,0
3,130001,135001,2
3,131001,136001,2
3,132001,137001,2
3,133001,138001,2
3,134001,139001,2
3,135001,140001,0
3,136001,141001,0
3,137001,142001,0
3,138001,143001,0
3,139001,144001,0
3,140001,145001,0
3,141001,146001,0
3,142001,147001,0
3,143001,148001,0
3,144001,149001,0
3,145001,150001,0
3,146001,151001,0
3,147001,152001,0
3,148001,153001,0
3,149001,154001,0
3,150001,155001,0
3,151001,156001,0
3,152001,157001,0
3,153001,158001,0
3,154001,159001,0
3,155001,160001,0
3,156001,161001,0
3,157001,162001,0
3,158001,163001,0
3,159001,164001,0
3,160001,165001,0
3,161001,166001,0
3,162001,167001,0
3,163001,168001,0
3,164001,169001,0
3,165001,170001,0
3,166001,171001,0
3,167001,172001,0
3,168001,173001,0
3,169001,174001,2
3,170001,175001,2
3,171001,176001,2
3,172001,177001,2
3,173001,178001,2
3,174001,179001,0
3,175001,180001,0
3,176001,181001,0
3,177001,182001,0
3,178001,183001,0
3,179001,184001,0
3,180001,185001,0
3,181001,186001,0
3,182001,187001,0
3,183001,188001,0
3,184001,189001,0
3,185001,190001,0
3,186001,191001,0
3,187001,192001,0
3,188001,193001,0
3,189001,194001,0
3,190001,195001,0
3,191001,196001,0
3,192001,197001,0
3,193001,198001,0
3,194001,199001,0
3,195001,200001,0
3,196001,201001,0
3,197001,202001,0
3,198001,203001,0
3,199001,204001,0
3,200001,205001,0
3,201001,206001,0
3,202001,207001,0
3,203001,208001,0
3,204001,209001,0
3,205001,210001,0
3,206001,211001,0
3,207001,212001,0
3,208001,213001,0
3,209001,214001,0
3,210001,215001,0
3,211001,216001,0
3,212001,217001,0
3,213001,218001,0
3,214001,219001,0
3,215001,220001,0
3,216001,221001,0
3,217001,222001,0
3,218001,223001,1
3,219001,224001,1
3,220001,225001,1
3,221001,226001,1
3,222001,227001,1
3,223001,228001,0
3,224001,229001,0
3,225001,230001,0
3,226001,231001,0
3,227001,232001,0
3,228001,233001,0
3,229001,234001,0
3,230001,235001,0
3,231001,236001,0
3,232001,237001,0
3,233001,238001,0
3,234001,239001,0
3,235001,240001,0
3,236001,241001,1
3,237001,242001,1
3,238001,243001,1
3,239001,244001,1
3,240001,245001,1
3,241001,246001,0
3,242001,247001,0
3,243001,248001,0
3,244001,249001,0
3,245001,250001,0
3,246001,251001,0
3,247001,252001,0
3,248001,253001,0
3,249001,254001,0
3,250001,255001,0
3,251001,256001,0
3,252001,257001,0
3,253001,258001,0
3,254001,259001,0
3,255001,260001,0
3,256001,261001,0
3,257001,262001,0
3,258001,263001,0
3,259001,264001,0
3,260001,265001,0
3,261001,266001,0
3,262001,267001,0
3,263001,268001,0
3,264001,269001,0
3,265001,270001,0
3,266001,271001,0
3,267001,272001,0
3,268001,273001,0
3,269001,274001,0
3,270001,275001,0
3,271001,276001,0
3,272001,277001,0
3,273001,278001,0
3,274001,279001,1
3,275001,280001,1
3,276001,281001,1
3,277001,282001,1
3,278001,283001,1
3,279001,284001,0
3,280001,285001,0
3,281001,286001,0
3,282001,287001,0
3,283001,288001,0
3,284001,289001,0
3,285001,290001,0
3,286001,291001,0
3,287001,292001,0
3,288001,293001,0
3,289001,294001,0
3,290001,295001,0
3,291001,296001,0
3,292001,297001,0
3,293001,298001,0
3,294001,299001,0
3,295001,300001,0
3,296001,301001,0
3,297001,302001,0
3,298001,303001,0
3,299001,304001,0
3,300001,305001,0
3,301001,306001,0
3,302001,307001,0
3,303001,308001,0
3,304001,309001,0
3,305001,310001,0
3,306001,311001,0
3,307001,312001,0
3,308001,313001,0
3,309001,314001,0
3,310001,315001,0
3,311001,316001,0
3,312001,317001,0
3,313001,318001,0
3,314001,319001,0
3,315001,320001,0
3,316001,321001,0
3,317001,322001,0
3,318001,323001,0
3,319001,324001,0
3,320001,325001,0
3,321001,326001,0
3,322001,327001,0
3,323001,328001,0
3,324001,329001,0
3,325001,330001,0
3,326001,331001,0
3,327001,332001,0
3,328001,333001,0
3,329001,334001,0
3,330001,335001,0
3,331001,336001,0
3,332001,337001,0
3,333001,338001,0
3,334001,339001,0
3,335001,340001,2
3,336001,341001,2
3,337001,342001,2
3,338001,343001,2
3,339001,344001,2
3,340001,345001,0
3,341001,346001,0
3,342001,347001,0
3,343001,348001,0
3,344001,349001,0
3,345001,350001,0
3,346001,351001,0
3,347001,352001,0
3,348001,353001,0
3,349001,354001,0
3,350001,355001,0
3,351001,356001,0
3,352001,357001,0
3,353001,358001,0
3,354001,359001,0
3,355001,360001,0
3,356001,361001,0
3,357001,362001,0
3,358001,363001,0
3,359001,364001,0
3,360001,365001,0
3,361001,366001,0
3,362001,367001,0
3,363001,368001,0
3,364001,369001,0
3,365001,370001,0
3,366001,371001,0
3,367001,372001,0
3,368001,373001,0
3,369001,374001,0
3,370001,375001,0
3,371001,376001,0
3,372001,377001,0
3,373001,378001,0
3,374001,379001,0
3,375001,380001,0
3,376001,381001,0
3,377001,382001,0
3,378001,383001,0
3,379001,384001,0
3,380001,385001,0
3,381001,386001,0
3,382001,387001,0
3,383001,388001,0
3,384001,389001,0
3,385001,390001,0
3,386001,391001,0
3,387001,392001,0
3,388001,393001,0
3,389001,394001,0
3,390001,395001,0
3,391001,396001,0
3,392001,397001,0
3,393001,398001,0
3,394001,399001,0
3,395001,400001,0
3,396001,401001,0
3,397001,402001,0
3,398001,403001,0
3,399001,404001,0
3,400001,405001,0
3,401001,406001,0
3,402001,407001,0
3,403001,408001,0
3,404001,409001,0
3,405001,410001,0
3,406001,411001,0
3,407001,412001,0
3,408001,413001,0
3,409001,414001,0
3,410001,415001,0
3,411001,416001,0
3,412001,417001,0
3,413001,418001,0
3,414001,419001,0
3,415001,420001,0
3,416001,421001,0
3,417001,422001,0
3,418001,423001,0
3,419001,424001,0
3,420001,425001,0
3,421001,426001,0
3,422001,427001,0
3,423001,428001,0
3,424001,429001,0
3,425001,430001,0
3,426001,431001,0
3,427001,432001,0
3,428001,433001,0
3,429001,434001,0
3,430001,435001,0
3,431001,436001,0
3,432001,437001,0
3,433001,438001,0
3,434001,439001,0
3,435001,440001,0
3,436001,441001,0
3,437001,442001,0
3,438001,443001,0
3,439001,444001,0
3,440001,445001,0
3,441001,446001,0
3,442001,447001,0
3,443001,448001,0
3,444001,449001,0
3,445001,450001,0
3,446001,451001,0
3,447001,452001,0
3,448001,453001,0
3,449001,454001,0
3,450001,455001,0
3,451001,456001,0
3,452001,457001,0
3,453001,458001,0
3,454001,459001,0
3,455001,460001,0
3,456001,461001,0
3,457001,462001,0
3,458001,463001,0
3,459001,464001,0
3,460001,465001,0
3,461001,466001,0
3,462001,467001,0
3,463001,468001,0
3,464001,469001,0
3,465001,470001,0
3,466001,471001,0
3,467001,472001,0
3,468001,473001,0
3,469001,474001,0
3,470001,475001,0
3,471001,476001,0
3,472001,477001,0
3,473001,478001,0
3,474001,479001,0
3,475001,480001,0
3,476001,481001,0
3,477001,482001,0
3,478001,483001,0
3,479001,484001,0
3,480001,485001,0
3,481001,486001,0
3,482001,487001,0
3,483001,488001,0
3,484001,489001,0
3,485001,490001,0
3,486001,491001,0
3,487001,492001,0
3,488001,493001,0
3,489001,494001,0
3,490001,495001,0
3,491001,496001,0
3,492001,497001,0
3,493001,498001,0
3,494001,499001,0
3,495001,500001,0
3,496001,501001,0
3,497001,502001,0
3,498001,503001,0
3,499001,504001,0
3,500001,505001,0
3,501001,506001,0
3,502001,507001,0
3,503001,508001,0
3,504001,509001,0
3,505001,510001,0
3,506001,511001,0
3,507001,512001,0
3,508001,513001,0
3,509001,514001,0
3,510001,515001,0
3,511001,516001,0
3,512001,517001,0
3,513001,518001,0
3,514001,519001,0
3,515001,520001,0
3,516001,521001,0
3,517001,522001,0
3,518001,523001,0
3,519001,524001,0
3,520001,525001,0
3,521001,526001,0
3,522001,527001,0
3,523001,528001,0
3,524001,529001,0
3,525001,530001,0
3,526001,531001,0
3,527001,532001,0
3,528001,533001,0
3,529001,534001,0
3,530001,535001,0
3,531001,536001,0
3,532001,537001,0
3,533001,538001,0
3,534001,539001,0
3,535001,540001,0
3,536001,541001,0
3,537001,542001,0
3,538001,543001,0
3,539001,544001,0
3,540001,545001,0
3,541001,546001,0
3,542001,547001,0
3,543001,548001,0
3,544001,549001,0
3,545001,550001,0
3,546001,551001,0
3,547001,552001,0
3,548001,553001,0
3,549001,554001,0
3,550001,555001,0
3,551001,556001,0
3,552001,557001,0
3,553001,558001,0
3,554001,559001,0
3,555001,560001,0
3,556001,561001,0
3,557001,562001,0
3,558001,563001,0
3,559001,564001,0
3,560001,565001,0
3,561001,566001,0
3,562001,567001,0
3,563001,568001,0
3,564001,569001,0
3,565001,570001,0
3,566001,571001,0
3,567001,572001,0
3,568001,573001,0
3,569001,574001,0
3,570001,575001,0
3,571001,576001,0
3,572001,577001,0
3,573001,578001,0
3,574001,579001,0
3,575001,580001,0
3,576001,581001,0
3,577001,582001,0
3,578001,583001,0
3,579001,584001,0
3,580001,585001,0
3,581001,586001,0
3,582001,587001,0
3,583001,588001,0
3,584001,589001,0
3,585001,590001,0
3,586001,591001,0
3,587001,592001,0
3,588001,593001,0
3,589001,594001,0
3,590001,595001,0
3,591001,596001,0
3,592001,597001,0
3,593001,598001,0
3,594001,599001,0
3,595001,600001,0
3,596001,601001,0
3,597001,602001,0
3,598001,603001,0
3,599001,604001,0
3,600001,605001,0
3,601001,606001,0
3,602001,607001,0
3,603001,608001,0
3,604001,609001,0
3,605001,610001,0
3,606001,611001,0
3,607001,612001,0
3,608001,613001,0
3,609001,614001,0
3,610001,615001,0
3,611001,616001,0
3,612001,617001,0
3,613001,618001,0
3,614001,619001,0
3,615001,620001,0
3,616001,621001,0
3,617001,622001,0
3,618001,623001,0
3,619001,624001,0
3,620001,625001,0
3,621001,626001,0
3,622001,627001,0
3,623001,628001,0
3,624001,629001,0
3,625001,630001,0
3,626001,631001,0
3,627001,632001,0
3,628001,633001,0
3,629001,634001,0
3,630001,635001,0
3,631001,636001,0
3,632001,637001,0
3,633001,638001,0
3,634001,639001,0
3,635001,640001,0
3,636001,641001,0
3,637001,642001,0
3,638001,643001,0
3,639001,644001,0
3,640001,645001,0
3,641001,646001,0
3,642001,647001,0
3,643001,648001,0
3,644001,649001,0
3,645001,650001,0
3,646001,651001,0
3,647001,652001,0
3,648001,653001,0
3,649001,654001,0
3,650001,655001,0
3,651001,656001,0
3,652001,657001,0
3,653001,658001,0
3,654001,659001,0
3,655001,660001,0
3,656001,661001,0
3,657001,662001,0
3,658001,663001,0
3,659001,664001,0
3,660001,665001,0
3,661001,666001,0
3,662001,667001,0
3,663001,668001,0
3,664001,669001,0
3,665001,670001,0
3,666001,671001,0
3,667001,672001,0
3,668001,673001,0
3,669001,674001,0
3,670001,675001,0
3,671001,676001,0
3,672001,677001,0
3,673001,678001,0
3,674001,679001,0
3,675001,680001,0
3,676001,681001,0
3,677001,682001,0
3,678001,683001,0
3,679001,684001,0
3,680001,685001,0
3,681001,686001,0
3,682001,687001,0
3,683001,688001,0
3,684001,689001,0
3,685001,690001,0
3,686001,691001,0
3,687001,692001,0
3,688001,693001,0
3,689001,694001,0
3,690001,695001,0
3,691001,696001,0
3,692001,697001,0
3,693001,698001,0
3,694001,699001,0
3,695001,700001,0
3,696001,701001,0
3,697001,702001,0
3,698001,703001,0
3,699001,704001,0
3,700001,705001,0
3,701001,706001,0
3,702001,707001,0
3,703001,708001,0
3,704001,709001,0
3,705001,710001,0
3,706001,711001,0
3,707001,712001,0
3,708001,713001,0
3,709001,714001,0
3,710001,715001,0
3,711001,716001,0
3,712001,717001,0
3,713001,718001,0
3,714001,719001,0
3,715001,720001,0
3,716001,721001,0
3,717001,722001,0
3,718001,723001,0
3,719001,724001,0
3,720001,725001,0
3,721001,726001,0
3,722001,727001,0
3,723001,728001,0
3,724001,729001,0
3,725001,730001,0
3,726001,731001,0
3,727001,732001,0
3,728001,733001,0
3,729001,734001,0
3,730001,735001,0
3,731001,736001,0
3,732001,737001,0
3,733001,738001,0
3,734001,739001,0
3,735001,740001,0
3,736001,741001,0
3,737001,742001,0
3,738001,743001,0
3,739001,744001,0
3,740001,745001,0
3,741001,746001,0
3,742001,747001,0
3,743001,748001,0
3,744001,749001,0
3,745001,750001,0
3,746001,751001,0
3,747001,752001,0
3,748001,753001,0
3,749001,754001,0
3,750001,755001,0
3,751001,756001,0
3,752001,757001,0
3,753001,758001,0
3,754001,759001,0
3,755001,760001,0
3,756001,761001,0
3,757001,762001,0
3,758001,763001,0
3,759001,764001,0
3,760001,765001,0
3,761001,766001,0
3,762001,767001,0
3,763001,768001,0
3,764001,769001,0
3,765001,770001,0
3,766001,771001,0
3,767001,772001,0
3,768001,773001,0
3,769001,774001,0
3,770001,775001,0
3,771001,776001,0
3,772001,777001,0
3,773001,778001,0
3,774001,779001,0
3,775001,780001,0
3,776001,781001,0
3,777001,782001,0
3,778001,783001,0
3,779001,784001,0
3,780001,785001,0
3,781001,786001,0
3,782001,787001,0
3,783001,788001,0
3,784001,789001,0
3,785001,790001,0
3,786001,791001,0
3,787001,792001,0
3,788001,793001,0
3,789001,794001,0
3,790001,795001,0
3,791001,796001,0
3,792001,797001,0
3,793001,798001,0
3,794001,799001,0
3,795001,800001,0
3,796001,801001,0
3,797001,802001,0
3,798001,803001,0
3,799001,804001,0
3,800001,805001,0
3,801001,806001,0
3,802001,807001,0
3,803001,808001,0
3,804001,809001,0
3,805001,810001,0
3,806001,811001,0
3,807001,812001,0
3,808001,813001,0
3,809001,814001,0
3,810001,815001,0
3,811001,816001,0
3,812001,817001,0
3,813001,818001,0
3,814001,819001,0
3,815001,820001,0
3,816001,821001,0
3,817001,822001,0
3,818001,823001,0
3,819001,824001,0
3,820001,825001,0
3,821001,826001,0
3,822001,827001,0
3,823001,828001,0
3,824001,829001,0
3,825001,830001,0
3,826001,831001,0
3,827001,832001,0
3,828001,833001,0
3,829001,834001,0
3,830001,835001,0
3,831001,836001,0
3,832001,837001,0
3,833001,838001,0
3,834001,839001,0
3,835001,840001,0
3,836001,841001,0
3,837001,842001,0
3,838001,843001,0
3,839001,844001,0
3,840001,845001,0
3,841001,846001,0
3,842001,847001,0
3,843001,848001,0
3,844001,849001,0
3,845001,850001,0
3,846001,851001,0
3,847001,852001,0
3,848001,853001,0
3,849001,854001,0
3,850001,855001,0
3,851001,856001,0
3,852001,857001,0
3,853001,858001,0
3,854001,859001,0
3,855001,860001,0
3,856001,861001,0
3,857001,862001,0
3,858001,863001,0
3,859001,864001,0
3,860001,865001,0
3,861001,866001,0
3,862001,867001,0
3,863001,868001,0
3,864001,869001,0
3,865001,870001,0
3,866001,871001,0
3,867001,872001,0
3,868001,873001,0
3,869001,874001,0
3,870001,875001,0
3,871001,876001,0
3,872001,877001,0
3,873001,878001,0
3,874001,879001,0
3,875001,880001,0
3,876001,881001,0
3,877001,882001,0
3,878001,883001,0
3,879001,884001,0
3,880001,885001,0
3,881001,886001,0
3,882001,887001,0
3,883001,888001,0
3,884001,889001,0
3,885001,890001,0
3,886001,891001,0
3,887001,892001,0
3,888001,893001,0
3,889001,894001,0
3,890001,895001,0
3,891001,896001,0
3,892001,897001,0
3,893001,898001,0
3,894001,899001,0
3,895001,900001,0
3,896001,901001,0
3,897001,902001,0
3,898001,903001,0
3,899001,904001,0
3,900001,905001,0
3,901001,906001,0
3,902001,907001,0
3,903001,908001,0
3,904001,909001,1
3,905001,910001,1
3,906001,911001,1
3,907001,912001,1
3,908001,913001,1
3,909001,914001,0
3,910001,915001,0
3,911001,916001,0
3,912001,917001,0
3,913001,918001,0
3,914001,919001,0
3,915001,920001,0
3,916001,921001,0
3,917001,922001,0
3,918001,923001,0
3,919001,924001,0
